"Row_Index","Variable","Cook_Distance","Influential","Decision"
632,"survival_months",0.00697330838789248,"Yes","Consider Removal"
647,"survival_months",0.000829799269595226,"No","Retain"
680,"survival_months",0.00823451530576698,"Yes","Consider Removal"
722,"survival_months",0.0100151050645607,"Yes","Consider Removal"
729,"survival_months",0.00209565580786353,"Yes","Consider Removal"
731,"survival_months",0.00161637704647973,"Yes","Consider Removal"
775,"survival_months",0.00176046691249767,"Yes","Consider Removal"
777,"survival_months",0.000901823924852894,"No","Retain"
835,"survival_months",0.00148536556542326,"Yes","Consider Removal"
844,"survival_months",0.00697330838789248,"Yes","Consider Removal"
858,"survival_months",0.00526967266975089,"Yes","Consider Removal"
897,"survival_months",0.00823451530576698,"Yes","Consider Removal"
898,"survival_months",0.000901823924852894,"No","Retain"
909,"survival_months",0.000979849505609458,"No","Retain"
917,"survival_months",0.00191948353178263,"Yes","Consider Removal"
922,"survival_months",0.0184172385469822,"Yes","Consider Removal"
923,"survival_months",0.00115648400369066,"Yes","Consider Removal"
929,"survival_months",0.0100151050645607,"Yes","Consider Removal"
936,"survival_months",0.00161637704647973,"Yes","Consider Removal"
951,"survival_months",0.00106449839986109,"Yes","Consider Removal"
975,"survival_months",0.00106449839986109,"Yes","Consider Removal"
1003,"survival_months",0.00229170036188718,"Yes","Consider Removal"
1007,"survival_months",0.00372385400874389,"Yes","Consider Removal"
1016,"survival_months",0.00191948353178263,"Yes","Consider Removal"
1023,"survival_months",0.00251096827720845,"Yes","Consider Removal"
1034,"survival_months",0.00251096827720845,"Yes","Consider Removal"
1043,"survival_months",0.00823451530576698,"Yes","Consider Removal"
1047,"survival_months",0.00275765001074907,"Yes","Consider Removal"
1054,"survival_months",0.00125662848307409,"Yes","Consider Removal"
1083,"survival_months",0.00526967266975089,"Yes","Consider Removal"
1107,"survival_months",0.00115648400369066,"Yes","Consider Removal"
1144,"survival_months",0.00697330838789248,"Yes","Consider Removal"
1149,"survival_months",0.00136588496974576,"Yes","Consider Removal"
1157,"survival_months",0.0128203939584606,"Yes","Consider Removal"
1202,"survival_months",0.00275765001074907,"Yes","Consider Removal"
1213,"survival_months",0.00372385400874389,"Yes","Consider Removal"
1229,"survival_months",0.00191948353178263,"Yes","Consider Removal"
1247,"survival_months",0.00176046691249767,"Yes","Consider Removal"
1317,"survival_months",0.00229170036188718,"Yes","Consider Removal"
1320,"survival_months",0.00176046691249767,"Yes","Consider Removal"
1326,"survival_months",0.00106449839986109,"Yes","Consider Removal"
1340,"survival_months",0.00125662848307409,"Yes","Consider Removal"
1346,"survival_months",0.00465960258890127,"Yes","Consider Removal"
1378,"survival_months",0.00251096827720845,"Yes","Consider Removal"
1379,"survival_months",0.000979849505609458,"No","Retain"
1385,"survival_months",0.00526967266975089,"Yes","Consider Removal"
1402,"survival_months",0.00176046691249767,"Yes","Consider Removal"
1441,"survival_months",0.000829799269595226,"No","Retain"
1445,"survival_months",0.00697330838789248,"Yes","Consider Removal"
1450,"survival_months",0.00115648400369066,"Yes","Consider Removal"
1488,"survival_months",0.00275765001074907,"Yes","Consider Removal"
1520,"survival_months",0.00415262530543172,"Yes","Consider Removal"
1542,"survival_months",0.00275765001074907,"Yes","Consider Removal"
1561,"survival_months",0.00415262530543172,"Yes","Consider Removal"
1563,"survival_months",0.00372385400874389,"Yes","Consider Removal"
1567,"survival_months",0.000979849505609458,"No","Retain"
1605,"survival_months",0.00136588496974576,"Yes","Consider Removal"
1661,"survival_months",0.00115648400369066,"Yes","Consider Removal"
1668,"survival_months",0.000979849505609458,"No","Retain"
1703,"survival_months",0.00823451530576698,"Yes","Consider Removal"
1704,"survival_months",0.00148536556542326,"Yes","Consider Removal"
1710,"survival_months",0.0100151050645607,"Yes","Consider Removal"
1712,"survival_months",0.000979849505609458,"No","Retain"
1715,"survival_months",0.00229170036188718,"Yes","Consider Removal"
1732,"survival_months",0.00823451530576698,"Yes","Consider Removal"
1738,"survival_months",0.00335610554782723,"Yes","Consider Removal"
1752,"survival_months",0.0128203939584606,"Yes","Consider Removal"
1755,"survival_months",0.00251096827720845,"Yes","Consider Removal"
1794,"survival_months",0.00415262530543172,"Yes","Consider Removal"
1801,"survival_months",0.00303706801893302,"Yes","Consider Removal"
1812,"survival_months",0.00176046691249767,"Yes","Consider Removal"
1823,"survival_months",0.00125662848307409,"Yes","Consider Removal"
1827,"survival_months",0.000979849505609458,"No","Retain"
1835,"survival_months",0.00251096827720845,"Yes","Consider Removal"
1846,"survival_months",0.00136588496974576,"Yes","Consider Removal"
1852,"survival_months",0.00275765001074907,"Yes","Consider Removal"
1862,"survival_months",0.0060206035738329,"Yes","Consider Removal"
1891,"survival_months",0.00465960258890127,"Yes","Consider Removal"
1894,"survival_months",0.00823451530576698,"Yes","Consider Removal"
1901,"survival_months",0.00415262530543172,"Yes","Consider Removal"
1915,"survival_months",0.000901823924852894,"No","Retain"
1918,"survival_months",0.00115648400369066,"Yes","Consider Removal"
1927,"survival_months",0.000829799269595226,"No","Retain"
1952,"survival_months",0.00176046691249767,"Yes","Consider Removal"
1969,"survival_months",0.0060206035738329,"Yes","Consider Removal"
1974,"survival_months",0.00465960258890127,"Yes","Consider Removal"
1987,"survival_months",0.000829799269595226,"No","Retain"
1995,"survival_months",0.00415262530543172,"Yes","Consider Removal"
2024,"survival_months",0.00209565580786353,"Yes","Consider Removal"
2029,"survival_months",0.00465960258890127,"Yes","Consider Removal"
2092,"survival_months",0.00465960258890127,"Yes","Consider Removal"
2100,"survival_months",0.00115648400369066,"Yes","Consider Removal"
2107,"survival_months",0.0060206035738329,"Yes","Consider Removal"
2137,"survival_months",0.00176046691249767,"Yes","Consider Removal"
2140,"survival_months",0.00106449839986109,"Yes","Consider Removal"
2157,"survival_months",0.00229170036188718,"Yes","Consider Removal"
2164,"survival_months",0.00303706801893302,"Yes","Consider Removal"
2178,"survival_months",0.000829799269595226,"No","Retain"
2231,"survival_months",0.0128203939584606,"Yes","Consider Removal"
2284,"survival_months",0.00148536556542326,"Yes","Consider Removal"
2310,"survival_months",0.00115648400369066,"Yes","Consider Removal"
2315,"survival_months",0.00106449839986109,"Yes","Consider Removal"
2324,"survival_months",0.00275765001074907,"Yes","Consider Removal"
2335,"survival_months",0.00115648400369066,"Yes","Consider Removal"
2340,"survival_months",0.000979849505609458,"No","Retain"
2341,"survival_months",0.00125662848307409,"Yes","Consider Removal"
2390,"survival_months",0.00275765001074907,"Yes","Consider Removal"
2409,"survival_months",0.0060206035738329,"Yes","Consider Removal"
2411,"survival_months",0.00823451530576698,"Yes","Consider Removal"
2429,"survival_months",0.00125662848307409,"Yes","Consider Removal"
2446,"survival_months",0.00106449839986109,"Yes","Consider Removal"
2481,"survival_months",0.00526967266975089,"Yes","Consider Removal"
2503,"survival_months",0.00148536556542326,"Yes","Consider Removal"
2506,"survival_months",0.00275765001074907,"Yes","Consider Removal"
2511,"survival_months",0.00209565580786353,"Yes","Consider Removal"
2546,"survival_months",0.00176046691249767,"Yes","Consider Removal"
2589,"survival_months",0.00136588496974576,"Yes","Consider Removal"
2601,"survival_months",0.000901823924852894,"No","Retain"
2625,"survival_months",0.00415262530543172,"Yes","Consider Removal"
2642,"survival_months",0.00335610554782723,"Yes","Consider Removal"
2645,"survival_months",0.00372385400874389,"Yes","Consider Removal"
2668,"survival_months",0.00209565580786353,"Yes","Consider Removal"
2715,"survival_months",0.000829799269595226,"No","Retain"
2740,"survival_months",0.00372385400874389,"Yes","Consider Removal"
2762,"survival_months",0.00275765001074907,"Yes","Consider Removal"
2805,"survival_months",0.00191948353178263,"Yes","Consider Removal"
2838,"survival_months",0.00148536556542326,"Yes","Consider Removal"
2882,"survival_months",0.00125662848307409,"Yes","Consider Removal"
2895,"survival_months",0.00275765001074907,"Yes","Consider Removal"
2910,"survival_months",0.000979849505609458,"No","Retain"
2922,"survival_months",0.0060206035738329,"Yes","Consider Removal"
2930,"survival_months",0.00148536556542326,"Yes","Consider Removal"
2941,"survival_months",0.00106449839986109,"Yes","Consider Removal"
2955,"survival_months",0.00125662848307409,"Yes","Consider Removal"
2957,"survival_months",0.000829799269595226,"No","Retain"
2989,"survival_months",0.00176046691249767,"Yes","Consider Removal"
3000,"survival_months",0.00115648400369066,"Yes","Consider Removal"
3037,"survival_months",0.00115648400369066,"Yes","Consider Removal"
3053,"survival_months",0.00176046691249767,"Yes","Consider Removal"
3069,"survival_months",0.0060206035738329,"Yes","Consider Removal"
3083,"survival_months",0.00251096827720845,"Yes","Consider Removal"
3090,"survival_months",0.00823451530576698,"Yes","Consider Removal"
3096,"survival_months",0.00372385400874389,"Yes","Consider Removal"
3103,"survival_months",0.00136588496974576,"Yes","Consider Removal"
3109,"survival_months",0.00148536556542326,"Yes","Consider Removal"
3136,"survival_months",0.000979849505609458,"No","Retain"
3180,"survival_months",0.000829799269595226,"No","Retain"
3207,"survival_months",0.00372385400874389,"Yes","Consider Removal"
3222,"survival_months",0.00106449839986109,"Yes","Consider Removal"
3245,"survival_months",0.00125662848307409,"Yes","Consider Removal"
3246,"survival_months",0.00125662848307409,"Yes","Consider Removal"
3278,"survival_months",0.000829799269595226,"No","Retain"
3287,"survival_months",0.00115648400369066,"Yes","Consider Removal"
3334,"survival_months",0.00161637704647973,"Yes","Consider Removal"
3350,"survival_months",0.00303706801893302,"Yes","Consider Removal"
3412,"survival_months",0.00251096827720845,"Yes","Consider Removal"
3428,"survival_months",0.0060206035738329,"Yes","Consider Removal"
3463,"survival_months",0.00148536556542326,"Yes","Consider Removal"
3475,"survival_months",0.00823451530576698,"Yes","Consider Removal"
3501,"survival_months",0.00125662848307409,"Yes","Consider Removal"
3545,"survival_months",0.000901823924852894,"No","Retain"
3592,"survival_months",0.00136588496974576,"Yes","Consider Removal"
3595,"survival_months",0.00303706801893302,"Yes","Consider Removal"
3639,"survival_months",0.00115648400369066,"Yes","Consider Removal"
3646,"survival_months",0.00251096827720845,"Yes","Consider Removal"
3651,"survival_months",0.00465960258890127,"Yes","Consider Removal"
3687,"survival_months",0.00335610554782723,"Yes","Consider Removal"
3703,"survival_months",0.00303706801893302,"Yes","Consider Removal"
3712,"survival_months",0.00697330838789248,"Yes","Consider Removal"
3735,"survival_months",0.00106449839986109,"Yes","Consider Removal"
3746,"survival_months",0.00191948353178263,"Yes","Consider Removal"
3756,"survival_months",0.000829799269595226,"No","Retain"
3764,"survival_months",0.00115648400369066,"Yes","Consider Removal"
3804,"survival_months",0.00823451530576698,"Yes","Consider Removal"
3839,"survival_months",0.00148536556542326,"Yes","Consider Removal"
3923,"survival_months",0.000829799269595226,"No","Retain"
3927,"survival_months",0.00148536556542326,"Yes","Consider Removal"
3970,"survival_months",0.00136588496974576,"Yes","Consider Removal"
3975,"survival_months",0.000829799269595226,"No","Retain"
4002,"survival_months",0.00106449839986109,"Yes","Consider Removal"
4011,"survival_months",0.000829799269595226,"No","Retain"
4018,"survival_months",0.00161637704647973,"Yes","Consider Removal"
